0,0
0,0
0,0
0,0
0,0
1,0
1,0
1,0
1,0
1,0
2,0
2,0
2,0
2,0
2,0
3,0
3,0
3,0
3,0
3,0
4,0
4,0
4,0
4,0
4,0
5,0
5,0
5,0
5,0
5,0
6,0
6,0
6,0
6,0
6,0
7,0
7,0
7,0
7,0
7,0
8,0
8,0
8,0
8,0
8,0
9,0
9,0
9,0
9,0
9,0
10,0
10,0
10,0
10,0
10,0
11,0
11,0
11,0
11,0
11,0
12,0
12,0
12,149
12,0
12,0
12,146
12,0
12,0
12,173
12,0
12,0
12,186
12,0
12,0
12,137
12,0
12,0
12,152
12,0
12,0
13,0
13,0
13,0
13,0
13,0
14,0
14,0
14,0
14,0
14,0
15,0
15,0
15,0
15,0
15,0
16,0
16,0
16,0
16,0
16,0
17,0
17,0
17,0
17,0
17,0
18,0
18,0
18,0
18,0
18,0
19,0
19,0
19,0
19,0
19,0
20,0
20,0
20,0
20,0
20,0
21,0
21,0
21,0
21,0
21,0
22,0
22,0
22,0
22,0
22,0
23,0
23,0
23,0
23,0
23,0
24,0
24,0
24,0
24,0
24,0
25,0
25,0
25,0
25,0
25,0
26,0
26,0
26,0
26,0
26,0
27,0
27,0
27,0
27,0
27,0
28,0
28,0
28,0
28,0
28,0
29,0
29,0
29,0
29,0
29,0
30,0
30,0
30,0
30,0
30,0
31,0
31,0
31,0
31,0
31,0
32,0
32,0
32,0
32,0
32,0
33,0
33,0
33,0
33,0
33,0
34,0
34,0
34,0
34,0
34,0
35,0
35,0
35,0
35,0
35,0
36,0
36,0
36,0
36,0
36,0
37,0
37,0
37,0
37,0
37,0
38,0
38,0
38,0
38,0
38,0
39,0
39,0
39,0
39,0
39,0
40,0
40,0
40,0
40,0
40,0
41,0
41,0
41,0
41,0
41,0
42,0
42,0
42,0
42,0
42,0
43,0
43,0
43,0
43,0
43,0
44,0
44,0
44,0
44,0
44,0
45,0
45,0
45,0
45,0
45,0
46,0
46,0
46,0
46,0
46,0
47,0
47,0
47,0
47,0
47,0
48,0
48,0
48,0
48,0
48,0
49,0
49,0
49,0
49,0
49,0
50,0
50,0
50,0
50,0
50,0
51,0
51,0
51,31
51,0
51,0
51,32
51,0
51,0
52,0
52,0
52,94
52,0
52,0
52,54
52,0
52,0
52,100
52,0
52,0
52,11
52,0
52,0
52,106
52,0
52,0
52,110
52,0
52,0
52,76
52,0
52,0
52,99
52,0
52,0
52,60
52,0
52,0
52,30
52,0
52,0
52,79
52,0
52,0
52,89
52,0
52,0
53,0
53,0
53,149
53,0
53,0
53,27
53,0
53,0
53,9
53,0
53,0
53,101
53,0
53,0
53,42
53,0
53,0
53,81
53,0
53,0
53,69
53,0
53,0
